Company ID,Company name,Transactly Office ID (APP),Original Sales Rep: Company,Recent Deal Amount,Recent Deal Close Date,Contract Effective Date,Office SubScription Plan/Tier (APP),Office Subscription Renewal Date (APP),Brokerage Onboarding Date,id (MLS),MLS System Names,Email,Principal Broker's Email Address,Phone Number,Street Address,Street Address 2,City,State / Province,Postal Code,Brokerage Growth Manager,Assigned CS Rep,Last Engagement Date,Can We Send Emails to Agents,Company Domain Name,Website URL,Billing Contact Name
4061773625,Keller Williams - Southwest,,Clayton Sanders (Deactivated User),,,,,,,,,,,,6180 Brent Thurman Way,,Las Vegas,NV,89179,,,2020-08-31 10:47,,,,
4061718022,Keller Williams - Bartlesville,,,,,,,,,,,,,,1740 SE Washington Blvd.,,Bartlesville,OK,,,,,,,,
4061667632,RE/MAX Masterpiece,,,,,,,,,,,,,+1 772-340-2700,1775 Southwest Gatlin Boulevard,,Port St. Lucie,FL,34953,,,2020-07-10 14:22,,remaxmasterpiecerealty.com,remaxmasterpiecerealty.com,
4060389426,Equity New Mexico Real Estate,,Clayton Sanders (Deactivated User),,2020-06-24 9:12,,,,,,,,dismas@deslogere.com,+1 505-715-5111,315 Alameda Boulevard Northeast,STE 43,Albuquerque,NM,87122,,,2020-08-10 16:22,,equitynewmexico.com,equitynewmexico.com,
4060389326,Consumer Plus Realty,,Tom Brinson (Deactivated User),3600,2020-06-30 9:21,,,,,,,,,+1 916-743-4764,6611 Folsom-Auburn Road,,Folsom,CA,95630,,,2022-01-20 12:33,,consumerplusrealty.com,consumerplusrealty.com,
4060249610,Century 21 Elm Realtors,,,,,,,,,,,,,8476925522,741 Devon Avenue,,Park Ridge,IL,60068,,,2020-06-26 12:42,,century21elm.com,century21elm.com,
4059658358,Paragon Relocation,,,,,,,,,,,,,+1 972-819-5122,633 Texas 121,,Coppell,TX,75019,,,2020-11-05 16:23,,paragonrelocation.com,paragonrelocation.com,
4055199725,Century 21 - T.K. Realty,,,,,,,,,,,,,877-221-2765,861 West Lake Street,,Addison,IL,60101,,,2020-06-23 19:13,,,,
4054571177,Pismo Coast Association of Realtors,,,,,,,,,,,,,+1 805-489-7303,1126 East Grand Avenue,,Arroyo Grande,CA,93420,,,2020-06-29 14:12,,pismocoastrealtors.com,pismocoastrealtors.com,
4054571071,Carpenter Realtors,,Bradley Feiner (Deactivated User),,,,,,,,,,,3178818100,295 W Smith Valley Rd,,Indianapolis,IN,46217,,,2021-11-05 12:35,,callcarpenter.com,callcarpenter.com,
4053688803,Better Homes and Gardens Real Estate  - Paracle,,Bradley Feiner (Deactivated User),,,,,,,,,,,806-325-8774,1012 Market Street Suite 101,,Fort Mill,SC,29708,,,2021-10-01 9:29,,,,
4053123921,Charles Rutenberg Realty Fort Lauderdale - Corporate,,Michael Rimkie,,2020-10-23 15:19,2020-10-23,,,,,,,,954-396-3001,2201 W. Prospect Road #200,,Ft Lauderdale,FL,33309,Bob Kodner,,2021-04-14 10:24,,CRRUnited.com,CRRUnited.com,
4053053962,House of Brokers,,,,,,,,,,,,,5734466767,1515 Chapel Hill Road,,Columbia,MO,65203,,,2020-07-25 1:14,,houseofbrokers.com,houseofbrokers.com,
4053053731,Berkshire Hathaway HomeServices Florida Network Realty,,,,,,,,,,,,,+1 904-241-2417,4190 Belfort Road,,Jacksonville,FL,32216,,,2020-07-23 16:15,,FloridaNetworkRealty.com,FloridaNetworkRealty.com,
4049441830,Keller Williams Realty Partners SW,,Bradley Feiner (Deactivated User),,,,,,,,,,,+1 512-327-3070,2000 NW 150th Ave. Suite 1100,,Pembroke Pines,FL,33028,,,2021-03-04 8:22,,mc587.yourkwoffice.com,mc587.yourkwoffice.com,
4049395053,Century 21 Action Plus Realty,,,,,,,,,,,,,7329051495,10 North County Line Road,,Jackson Township,NJ,8831,,,2020-07-20 12:06,,actionplusrealty.com,actionplusrealty.com,
4048174485,eXp Realty - Think Real Estate Group,,,,,,,,,,,,,+1 213-263-5260,201 N Brand Blvd,,Glendale,CA,91203,,,2020-06-22 17:32,,thinkrealestategroup.com,thinkrealestategroup.com,
4047965196,Altera Real Estate,,,,,,,,,,,,,+1 209-832-2020,421 West 11th Street,,Tracy,CA,95376,,,2020-07-09 7:54,,alteracv.com,alteracv.com,
4048144706,Keller Williams Platinum - Chesterfield MI,,Bradley Feiner (Deactivated User),,,,,,,,,,,+1 512-327-3070,31525 23 Mile Rd.,,Chesterfield,MI,48051,,,2021-09-23 16:01,,https://macomb-stclair.yourkwoffice.com/,https://macomb-stclair.yourkwoffice.com/,
4047986821,Woods Bros Realty,,,,,,,,,,,,,8005354707,4501 S 86th St,,Lincoln,NE,68526,,,2020-07-09 8:34,,woodsbros.com,woodsbros.com,
4047964834,Century 21 - Alliance,,,,,,,,,,,,,877-221-2765,175 Park Avenue,,San Francisco,CA,7940,,,2020-08-14 14:29,,homesforsale.century21.com,homesforsale.century21.com,
4047834954,EXIT Strategy Realty,,,,,,,,,,,,,+1 312-554-5478,2235 West North Avenue,,Chicago,IL,60647,,,2022-03-30 10:47,,exitsellschicago.com,exitsellschicago.com,
4047804113,Agency One,,,,,,,,,,,,,,12507 Bel-Red Road,,Bellevue,WA,98005,,,,,agencyone.com,agencyone.com,
4047757727,McGraw Realtors,,,,,,,,,,,,,9185926000,4105 South Rockford Avenue,,Tulsa,OK,74105,,,2020-08-11 8:59,,mcgrawrealtors.com,mcgrawrealtors.com,
4047803900,JBGoodwin,,,,,,,,,,,,,5125027800,3933 Steck Avenue,,Austin,TX,78759,,,2020-08-15 11:38,,jbgoodwin.com,jbgoodwin.com,
4047757601,Berkshire Hathaway HomeServices Northwest Real Estate,,,,,,,,,,,,,+1 503-350-7248,4700 42nd Avenue S.W. Suite 600,,Seattle,WA,97225,,,,,seattle.bhhsnw.com,seattle.bhhsnw.com,
4047746118,Murney Associates,,,,,,,,,,,,,4178232300,1625 East Primrose Street,,Springfield,MO,65804,,,2022-03-24 11:32,,murney.com,murney.com,
4046987799,Fairfax Realty,,,,,,,,,,,,,3014557484,3190 Fairview Park Drive,#100,Falls Church,VA,22182,,,2020-08-18 11:43,,fairfaxrealty.com,fairfaxrealty.com,
4046987634,Keller Williams Realty - Knoxville,,,,,,,,,,,,,+1 512-327-3070,1111 N Northshore Dr. Ste 600-N,,Knoxville,TN,37919,,,2020-10-30 13:21,,https://kwknoxvillewest.yourkwoffice.com/,https://kwknoxvillewest.yourkwoffice.com/,
4046964680,ASHER REALTY,,,,,,,,,,,,,6186672891,317 East Main Street,,Cartersville,GA,30120,,,2020-06-22 13:21,,asherrealty.com,asherrealty.com,
4046923204,MobilityRE,,,,,,,,,,,,,801-858-0590,6925 Union Park Center,,Cottonwood Heights,UT,84121,,,2020-06-22 17:25,,mobilityre.com,mobilityre.com,
4046907375,Keller Williams Elite Realty,,,,,,,,,,,,,+1 512-327-3070,1280 Plaza Blvd.,,Lancaster,PA,17601,,,2020-07-28 20:37,,https://mc1040.yourkwoffice.com/,https://mc1040.yourkwoffice.com/,
4046724613,RE/MAX Pros,,,,,,,,,,,,,,103 Weakley Creek Rd. Ste.2,,Lawrenceburg,TN,38464,,,2020-07-17 9:11,,,,
4037788402,Keller Williams Raleigh - Corporate,,Bob Kodner,1200300,2020-07-27 11:43,2020-07-23,,,,,,,,19196760600,4700 Homewood Ct,STE 200,Raleigh,NC,27609,Bob Kodner,,2022-02-23 19:06,Yes,kwraleigh.com,kwraleigh.com,
4037607891,Griffin Home Group,,Bradley Feiner (Deactivated User),,,,,,,,,,,+1 423-482-0743,4718 Lake Park Drive,,Johnson City,TN,37604,,,2021-01-08 9:24,,griffinhomegroup.com,griffinhomegroup.com,
4037075483,Keller Williams Main Line Realty,,Bradley Feiner (Deactivated User),,,,,,,,,,,+1 512-327-3070,720 Lancaster Ave,,Berwyn,PA,19312,,,2021-04-08 9:58,,brynmawr.yourkwoffice.com,brynmawr.yourkwoffice.com,
4037075218,Bryant Commercial Real Estate,,,,,,,,,,,,,1 (480) 802-8100,5555 East Van Buren Street,,Phoenix,AZ,85008,,,,,bcreaz.com,bcreaz.com,
4030977391,Better Homes & Gardens Lifestyles Realty,,,,,,,,,,,,,+1 904-200-2660,586 Marsh Landing Parkway,,Jacksonville Beach,FL,32246,,,2022-01-14 15:53,,bebetterjax.com,bebetterjax.com,
4030944604,Market South Properties,,,,,,,,,,,,,,,,Stockbridge,GA,30281,,,,,marketsouthpropertiesinc.com,marketsouthpropertiesinc.com,
4030942098,Skeet Real Estate,,,,,,,,,,,,,9138452255,517 E. 4th Street,,Tonganozie,KS,66086,,,2021-11-03 10:00,,skeetrealestate.com,skeetrealestate.com,
4030942004,BHHS - Worldwide Realtors.com,,,,,,,,,,,,,(817) 379-3111,1727 Keller Parkway,,Keller,TX,76248,,,2021-07-05 11:51,,bhhsworldwiderealtors.com,bhhsworldwiderealtors.com,
4030940591,eXp Realty in Pennsylvania,,,,,,,,,,,,,206-883-6668,1653 McFarland Rd.,,Pittsburgh,PA,15216,,,2020-09-28 15:05,,pa.exprealty.com,pa.exprealty.com,
4030705061,RE/MAX Results,,,,,,,,,,,,,7635916016,8560 Edinburgh Center Dr,,Brooklyn Park,MN,55443,,,2020-12-18 11:14,,results.net,results.net,
4030703466,New Location Realty,,,,,,,,,,,,,+1 205-807-5200,3601 Lorna Ridge Dr,,Hoover,AL,35216,,,2020-07-14 14:35,,newlocationrealty.com,newlocationrealty.com,
4028926244,Redefy Real Estate,,,,,,,,,,,,,8883234465,2675 South Abilene Street,,Aurora,CO,80014,,,2020-11-20 12:17,,redefy.com,redefy.com,
4028499509,Field Realty,,,,,,,,,,,,,518-6691804,281 New York 2,,Latham,NY,12110,,,2020-07-02 5:49,,fieldrealty.com,fieldrealty.com,
4028153627,NP Dodge,,Clayton Sanders (Deactivated User),,,,,,,,,,,+1 402-397-4900,8701 West Dodge Road,,Omaha,NE,68114,,,2020-10-28 9:24,,npdodge.com,npdodge.com,
4023806758,CLT Living Realty,,,,,,,,,,,,,+1 704-659-6705,1125 East Morehead Street,,Charlotte,NC,28204,,,2020-06-19 9:15,,charlottelivingrealty.com,charlottelivingrealty.com,
4023156454,RE/MAX Realty Unlimited,,Bradley Feiner (Deactivated User),,,,,,,,,,,+1 303-770-5531,12965 US Highway 301 S,,Riverview,FL,33578,,,2022-01-17 16:39,,,,
4023088061,Urban Luxury Properties LLC,,,,,,,,,,,,,,601 Sawyer Rd. Suite 660,,,TX,77007,,,2020-07-30 17:01,,urbanluxuryproperties.com,urbanluxuryproperties.com,
4022946196,Crane & Pearl Realty,,,,,,,,,,,,,,1554 Polaris Pkwy Ste 325,,Columbus,OH,43240,,,2020-06-28 20:17,,cranepearl.com,cranepearl.com,
4022862831,eXp Realty - Maine Life Real Estate Co.,,,,,,,,,,,,,+1 207-303-0610,256 U.S. Route One,,Scarborough,ME,4074,,,2020-06-24 9:02,,maineliferealestate.com,maineliferealestate.com,
4022672435,RE/MAX Universal Realty,,,,,,,,,,,,,9202089500,614 Broadway Street,,Sheboygan Falls,WI,53085,,,2020-06-29 11:48,,sheboygantothemax.com,sheboygantothemax.com,
4021763982,T3 Sixty,,,,,,,,,,,,,9492025758,999 Corporate Drive,,Ladera Ranch,CA,92694,,,,,t360.com,t360.com,
4021462452,HomeSmart - Gilbert,,,,,,,,,,,,,,2680 S Val Vista Drive Suite 101,,Gilbert,AZ,85295,,,2021-01-23 14:07,,,,
4021469304,Mark C Sullivan Real Estate,,,,,,,,,,,,,,21 Knollsyde Dr.,,West Brookfiled,MA,1585,,,2022-02-24 11:54,,,,
4021324733,Great Expectations Realty,,,,,,,,,,,,,,105 S Ponce De Leon Blvd.,,St. Auustine,FL,32086,,,2020-06-19 11:31,,gerealty.us,gerealty.us,
4021313694,eXp Realty - St. Augustine & St. John's County,,,,,,,,,,,,,,,,St. Augustine,FL,,,,2020-06-19 13:05,,,,
4017692628,Kate Foster Real Estate Inc.,,,,,,,,,,,,,,49 Whitman Street,,Pawtucket,RI,2860,,,2021-09-11 12:50,,,,
4017673489,Thibodeauxreed,,,,,,,,,,,,,,120 Iberia Street,,New Iberia,LA,70560,,,2020-11-18 21:09,,thibodeauxreed.com,thibodeauxreed.com,
4016318997,Redwith,,,,,,,,,,,,,,116 Welton St,,New Haven,CT,6511,,,2020-09-21 11:33,,redwith.com,redwith.com,
4016218667,Fine Realty International,,,,,,,,,,,,,,13785 Research Blv. #125,,Round Rock,TX,78664,,,2020-06-21 13:35,,finehomesearch.com,finehomesearch.com,
4016037305,REALT experts - eXp Realty,,Robert Jackson,,,,,,,,,,,,106 S Ridgewood Dr,,Wichita,KS,67218,,,2022-04-13 14:38,,realtexperts.com,realtexperts.com,
4016027480,Keller Williams Realty - Charlotte Ballantyne Area,,,,,,,,,,,,,,3430 Toringdon Way suite 200,,Charolette,NC,28277,,,2020-06-22 12:40,,,,
4015816255,Century 21 - Parker & Scroggiins Realty,,,,,,,,,,,,,501-316-4088,2023 Military Rd.,,Benton,AR,72015,,,,,,,
4015729362,Better Homes and Gardens Real Estate - Community Realty,,,,,,,,,,,,,+610-933-1919,202 Bridge Street,,Pheonixville,PA,19460,,,,,https://www.bhgre.com/better-homes-and-gardens-real-estate-community-realty-3895c,https://www.bhgre.com/better-homes-and-gardens-real-estate-community-realty-3895c,
4015626481,JPAR - Addison,,Bob Kodner,,,,,,,,,,,+1 214-984-3100,14800 Quorum Ste. 110,,Dallas,TX,75254,,,2022-01-28 8:31,,jpar.com,jpar.com,
4015661680,JPAR - El Paso,,Bob Kodner,,,,,,,,,,,+1 214-984-3100,2601 East Yandell Ste 101,,El Paso,TX,79903,,,2022-04-18 16:34,,jpar.com,jpar.com,
4015626423,JPAR - McKinney,,Bob Kodner,,,,,,,,,,,+1 214-984-3100,209 E Louisiana St,,McKinney,TX,75069,,,2022-03-14 19:18,,jpar.com,jpar.com,
4015641123,JPAR - Pilot Point,,Bob Kodner,,,,,,,,,,,+1 214-984-3100,1226 South Highway 377,,Pilot Point,TX,79258,,,2021-04-14 14:30,,jpar.com,jpar.com,
4015641084,JPAR - Justin,,Bob Kodner,,,,,,,,,,,+1 214-984-3100,106 W 4th St,,Justin,TX,76247,,,2021-02-11 13:04,,jpar.com,jpar.com,
4015641035,JPAR - Willow Park,,Bob Kodner,,2022-05-01 16:27,,,,,,,,,+1 214-984-3100,5123 E I-20 Service Road,,North Willow Park,TX,76087,,,2022-04-22 10:53,,jpar.com,Jpar,
4015584536,JPAR - Rockwall,,Bob Kodner,,,,,,,,,,,+1 214-984-3100,1389 Ridge Road,,Rockwall,TX,75087,,,2022-02-10 11:54,,jpar.com,jpar.com,
4015595337,JPAR - Cleburne,,Bob Kodner,,,,,,,,,,,+1 214-984-3100,103 Westmeadow Dr Ste B,,Cleburne,TX,76033,,,2021-03-03 13:48,,jpar.com,jpar.com,
4015595319,JPAR - Keller,,Bob Kodner,,,,,,,,,,,+1 214-984-3100,4501 Heritage Trace Parkway Suite 111,,Fort Worth,TX,76244,,,2022-03-09 13:19,,jpar.com,jpar.com,
4015584461,JPAR - Castle Hills,,Bob Kodner,,,,,,,,,,,+1 214-984-3100,2560 King Arthur Blvd #120,,Lewisville,TX,75056,,,2022-01-25 12:32,,jpar.com,jpar.com,
4015580887,JPAR - Cedar Hill,,Bob Kodner,,,,,,,,,,,+1 214-984-3100,613 Uptown Blvd Suite 107,,Cedar Hill,TX,75104,,,2022-04-21 20:55,,jpar.com,jpar.com,
4015583445,JPAR - Midland,,Bob Kodner,,,,,,,,,,,+1 214-984-3100,223 West Wall Street Ste 200,,Midland,TX,79701,,,,,jpar.com,jpar.com,
4015583364,JPAR - Flower Mound,,Bob Kodner,,,,,,,,,,,+1 214-984-3100,3370 Long Prarie Road #650,,Flower Mound,TX,75022,,,2021-11-09 9:15,,jpar.com,jpar.com,
4015583191,JPAR - Burleson,,Bob Kodner,,,,,,,,,,,+1 214-984-3100,240 East Renfro Ste 101,,Burleson,TX,76028,,,2021-02-04 17:12,,jpar.com,jpar.com,
4015583162,JPAR - Killeen,,Bob Kodner,,,,,,,,,,,+1 214-984-3100,4102 South Clear Creek Road Suite 111,,Killeen,TX,76549,,,2021-11-22 17:52,,jpar.com,jpar.com,
4015583127,JPAR - Richardson,,Bob Kodner,,,,,,,,,,,+1 214-984-3100,3610 Shire Blvd. #106,,Richardson,TX,75082,,,,,jpar.com,jpar.com,
4015583089,JPAR - San Antonio,,Bob Kodner,1950,2022-04-30 8:18,,,,,,,,,+1 214-984-3100,2511 N Loop 1604 W Suite 101,,San Antonio,TX,78258,,,2022-04-18 16:40,,jpar.com,jpar.com,
4015584073,JPAR - Arlington,,Bob Kodner,,2021-12-26 12:38,,,,,,,,,+1 214-984-3100,701 Highlander Ste 130,,Arlington,TX,76015,,,2022-04-19 13:24,,jpar.com,jpar.com,
4015584052,JPAR - Plano,,Bob Kodner,,,,,,,,,,,+1 214-984-3100,5045 Lorimar Drive #180,,Plano,TX,75093,,,2022-04-20 10:13,,jpar.com,jpar.com,
4015537959,JPAR - Austin South,,Bob Kodner,,,,,,,,,,,+1 214-984-3100,3601 S Congress Ave. Suite B250,,Austin,TX,78704,,,2021-10-05 9:29,,jpar.com,jpar.com,
4015541356,JPAR - Austin North,,Bob Kodner,,,,,,,,,,,+1 214-984-3100,13809 Research Blvd Suite #785,,Austin,TX,78751,,,2022-04-18 16:39,,jpar.com,jpar.com,
4015537889,JPAR - Fort Worth,,Bob Kodner,,,,,,,,,,,+1 214-984-3100,1200 Summit Ave Ste 500,,Fort Worth,TX,76102,,,2022-01-26 11:50,,jpar.com,jpar.com,
4015537433,JPAR - Dallas Uptown,,Bob Kodner,,,,,,,,,,,+1 214-984-3100,1933 Cedar Springs,,Dallas,TX,75201,,,2022-04-08 11:54,,jpar.com,jpar.com,
4015541246,JPAR - Southlake,,Bob Kodner,,,,,,,,,,,+1 214-984-3100,2615 E Southlake Blvd #150,,Southlake,TX,76092,,,2021-11-18 17:19,,jpar.com,jpar.com,
4015537777,JPAR - Frisco,,Bob Kodner,,2022-05-01 16:27,,,,,,,,,+1 214-984-3100,8812 Coleman Blvd,,Frisco,TX,75034,,,2022-04-18 14:51,,jpar.com,jpar.com,
4009445535,Capital Residential Realty,,,,,,,,,,,,,8005519606,199 E. Montgomery Ave. Ste. 100,,Rockville,MD,20715,,,2021-06-14 15:59,,capitalresrealty.com,capitalresrealty.com,
4009376247,E5 Realty,,,,,,,,,,,,,214-492-3522,108 Highwood Ave,,Oak Point,TX,75068,,,2021-03-24 11:21,,e5realty.com,e5realty.com,
4009238433,Coldwell Banker East-West Realty,,,,,,,,,,,,,,1732 London Rd.,,Duluth,MN,,,,2020-06-22 16:14,,,,
4006873486,Red Barn Real Estate,,,,,,,,,,,,,,48 Main St. #3B,,Senoia,GA,,,,2020-09-03 9:08,,,,
4006857874,Keller Williams Realty - Peninsula Estates,,,,,,,,,,,,,+1 512-327-3070,1430 Howard ave,,Burlingame,CA,78746,,,2022-03-01 18:09,,https://kwpeninsulaestates.yourkwoffice.com/,https://kwpeninsulaestates.yourkwoffice.com/,
4006568123,Reynolds National Homes,,,,,,,,,,,,,,6631 Old Dominion Dr,,McLean,VA,22101,,,2021-12-09 10:31,,ReynoldsNationalHomes.com,ReynoldsNationalHomes.com,
3999194403,America's Realty Associates Inc,,,,,,,,,,,,,2095389747,3641 MITCHELL RD,STE A,Ceres,CA,95307,,,2022-04-13 12:44,,americasrealtyassoc.com,americasrealtyassoc.com,
3996682483,HomeSmart - Evergreen Realty,,,,,,,,,,,,,800-865-9025,9901 Irvine Center Dr,,Irvine,CA,85255,,,2021-02-10 16:38,,,,
3996507090,Bennett Realty Solutions,,,,,,,,,,,,,(202) 495-0477,7701 Greenbelt Road STE 100,,Greenbelt,MD,20770,,,2022-01-20 14:41,,bennettrealtysolutions.com,bennettrealtysolutions.com,
3995365670,Red Lux Properties,,,,,,,,,,,,,,1980 Post Oak Blvd. #1500,,Houston,TX,,,,,,redluxproperties.com,redluxproperties.com,
7327026462,Real Estate by Amin,,Bob Kodner,495,2021-11-19 12:14,,Membership,2022-11-11,,,,,,18502259899,143 CHRISTIAN DR,,Santa Rosa Beach,FL,32459,Bob Kodner,,2021-11-03 18:20,,bestofemeraldcoast.com,bestofemeraldcoast.com,
3992577916,United Real Estate Triangle,,,,,,,,,,,,,,5650 Six Forks Rd. STE 101,,Raleigh,NC,27609,,,2020-06-16 16:15,,unitedrealestatetriangle.com,unitedrealestatetriangle.com,
3992016258,Keller Williams - Swanson Realty Group,,,,,,,,,,,,,512-686-8596,,,,TX,,,,2020-06-17 18:48,,,,
3991796999,Keller Williams Realty - Gallup Living,,,,,,,,,,,,,505-4889-2344,309 E Nizhoni Blvd.,,Gallup,MD,,,,2020-06-18 10:31,,,,
3991796818,United Real Estate Home Source,,,,,,,,,,,,,301-805-5200,1302 Cronson Blvd.,,Crofton,MD,,,,2020-06-12 18:47,,unitedrealestatehomesource.com,unitedrealestatehomesource.com,
3990970823,ExecuHome Realty,,,,,,,,,,,,,4436323000,9512 HARFORD RD,,Parkville,MD,21234,,,2020-06-17 13:55,,execuhome.com,execuhome.com,
3990991458,Real Estate Intelligent Marketing,,,,,,,,,,,,,+1 602-715-0232,7029 East 1st Avenue,,Scottsdale,AZ,85251,,,2020-06-19 15:54,,reintelligent.com,reintelligent.com,
3990946532,Hughes & Associates Real Estate Professionals,,,,,,,,,,,,calley@realestateproscolorado.com,+1 303-487-4663,1159 Delaware Street,,Denver,CO,80228,,,,,realestateproscolorado.com,realestateproscolorado.com,
3990557928,Keller Williams Philly,,,,,,,,,,,,,,728 South Broad Street Fl 3,,Philadelphia,PA,19146,,,2020-09-09 8:11,,phillykw.com,phillykw.com,
3990380632,REMAX Success,,AJ Kariem,,2020-03-11 9:18,,,,,,,,,+1 303-770-5531,5075 South Syracuse Street,Oficina 103,Denver,MD,80237,Robert Jackson,,2021-10-07 21:46,,Remax.com,Remax.com,
3990303042,Newhomeprograms.com,,,,,,,,,,,,,1 (281) 377-7300,9595 Six Pines Drive,STE 8210,The Woodlands,TX,77380,,,2020-06-24 9:15,,houston.newhomeprograms.com,houston.newhomeprograms.com,
3990154787,The Simple Life,,Clayton Sanders (Deactivated User),,,,,,,,,,,,,,,,,,,2022-02-21 14:38,,,,
3989912264,Jameson Sotheby's International Realty,,Bradley Feiner (Deactivated User),,,,,,,,MRED,,,3127510300,425 West North Avenue,,Chicago,IL,60611,,,2021-03-31 8:16,,jamesonsir.com,jamesonsir.com,
3989044047,Sereno Group,,,,,,,,,,,,,4083351400,214 Saratoga-Los Gatos Road,,Los Gatos,CA,95030,,,,,serenogroup.com,serenogroup.com,
3987336359,Bhhssun,,,,,,,,,,,,,(843) 388-8118,1440 Ben Sawyer Boulevard,,Mount Pleasant,SC,29464,,,2020-07-21 12:15,,bhhssun.com,bhhssun.com,
3987231061,Bay Area Home Rebate,,,,,,,,,,,,,,,,,,,,,2020-06-15 14:24,,bayareahomerebate.com,bayareahomerebate.com,
3987231450,John L. Scott - Corporate,,Clayton Sanders (Deactivated User),,,,,,,,,,,+1 425-869-4798,11040 Main Street,,Bellevue,WA,98004,,,2022-03-09 10:57,,johnlscott.com,johnlscott.com,
3986773454,Informed Realty,,,,,,,,,,,,,,,,,,55303,,,2020-07-21 13:17,,informedrealty.com,informedrealty.com,
3986672250,eXp Realty of Virginia,,Bradley Feiner (Deactivated User),,,,,,,,,,,206-883-6668,20130 Lakeview Center Plaza,Suite 400,Chantilly,VA,20147,,,2021-03-16 15:08,,va.exprealty.com,va.exprealty.com,
4175762819,Douglas Elliman Real Estate - Los Angeles,,Clayton Sanders (Deactivated User),,,,,,,,,,,310.595.3888,150 El Camino Dr Suite 150,,Beverly Hills,NY,90212,,,2020-09-02 8:35,,elliman.com,elliman.com,
3982589361,Realestatefamily,,,,,,,,,,,,,+1 847-985-0200,841 North Quentin Road,,Palatine,IL,60067,,,2020-08-10 17:28,,realestatefamily.net,realestatefamily.net,
3980433288,Kw-Metropolitan,,,,,,,,,,,,,+1 973-539-1120,55 Madison Avenue,,Morristown,NJ,7960,,,2021-05-25 16:00,,kw-metropolitan.com,kw-metropolitan.com,
3978713209,Lab Coat Agents,,,,,,,,,,,,,+1 951-691-7798,107 North Reino Road,,Thousand Oaks,CA,91320,,,2021-05-20 19:48,,labcoatagents.com,labcoatagents.com,
3977432463,The Shane Hall Group,,,,,,,,,,,,,,209 Main Street,,Annapolis,MD,21401,,,2021-04-26 11:11,,shanehallre.com,shanehallre.com,
3975420287,Steel Door Realty,,,,,,,,,,,,,+1 713-823-4695,249 West 19th Street,,Houston,,77008,,,2020-06-11 23:12,,steeldoorrealty.com,steeldoorrealty.com,
3975468283,Digi Realty,,,,,,,,,,,,,,,,,,,,,,,digirealty.com,digirealty.com,
3975468163,Sell With Simplist,,,,,,,,,,,,,,,,,,80123,,,2021-04-25 15:36,,sellwithsimplist.com,sellwithsimplist.com,
3975199493,Coldwell Banker Legacy,,,,,,,,,,,,,+1 505-857-2350,6719 Academy Road Northeast,,Albuquerque,NM,87109,,,2020-06-25 19:53,,cblegacy.com,cblegacy.com,
3975186401,Homes USA,,,,,,,,,,,,,9542551217,2805 Dallas Parkway,STE 500,Plano,TX,75248,,,,,homesusa.com,homesusa.com,
3975186391,Exp Realty - The Robinson Group,,,,,,,,,,,,krobinson@therobinsongroupqc.com,(563) 235-2254,3520 Jersey Ridge Rd,,Davenport,IL,52807,,,2021-04-07 7:56,,therobinsongroupqc.com,therobinsongroupqc.com,
3973238462,The Leverage Company,,,,,,,,,,,,,,,,,,22406,,,2020-07-09 12:21,,theleverageco.com,theleverageco.com,
3973011436,Keller Williams Ocean County LBI,,,,,,,,,,,,,609-729-2100,782 Route 9,,Bayville,NJ,8721,,,2021-01-04 11:29,,https://oceancountylbi.kw.com/,alyssagiglio.kw.com,
4327388411,Archetape,,,,,,,,,,,,,,,,Austin,,,,,2022-02-02 11:02,,archetape.com,archetape.com,
3971184705,Keller Williams Capital District,,,,,,,,,,,,,(518) 724-5800,935 New Loudon Road,,Latham,NY,12110,,,2021-09-13 9:45,,kwcapitaldistrictny.yourkwoffice.com,kwcapitaldistrictny.yourkwoffice.com,
3971184561,Shoreline Properties,,,,,,,,,,,,,,333 1st Street,,Benicia,CA,94510,,,2021-03-10 14:08,,ayanabritosells.com,ayanabritosells.com,
3971190583,HomeQuest Hawaii LLC,,,,,,,,,,,,,8082611470,315 Uluniu Street,,Kailua,HI,96734,,,,,homequesthawaii.com,homequesthawaii.com,
3971184674,Keller Williams Cumberland County,,,,2021-11-06 14:35,,,,,,,,,,,,,,,,,2022-02-14 17:05,,kwcumberlandcounty.com,kwcumberlandcounty.com,
3970968857,Springhillres,,,,,,,,,,,,,,1577 SPRING HILL RD,STE 300B,Vienna,VA,22182,,,2020-07-03 16:12,,springhillres.com,springhillres.com,
3969866836,Valley Luxury Partners,,,,,,,,,,,,,,,,,,85253,,,2020-10-15 16:17,,valleyluxurypartners.com,valleyluxurypartners.com,
3969854613,Vista Real Estate,,,,,,,,,,,,,+1 530-247-0700,3645 Eureka Way,,Redding,CA,96001,,,2020-08-07 18:01,,vistaredding.com,vistaredding.com,
3966049949,Simply Sold Homes,,,,,,,,,,,,,248-237-3444,45601 S I-94 Service Dr. Unit 384,,Belleville,MI,,,,2020-07-27 8:37,,,,
3965987108,Keller Williams Capital Properties,,,,,,,,,,,,,2403831350,3401 8th Street Northeast,,Washington,DC,20850,,,2022-02-11 9:32,,kwcapitalproperties.com,kwcapitalproperties.com,
3965970008,MREAssist - Transaction Coordination Services,,,,,,,,,,,,,+1 703-828-5119,5908 Cove Landing Road,,Burke,VA,22015,,,,,mreassist.com,mreassist.com,
